reviewer_id,case_id,category,language,source_text,source_text_valid,language_valid,intent_valid,target_valid,conditions_valid,policy_valid,outcome_valid,claims_valid,notes
R2,V2C-0000,parallel_semantic,ko,출처가 확인되면 QV0000의 2022년 assets 수치를 검증해 주세요,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=parallel_semantic lang=ko
R2,V2C-0136,parallel_semantic,ko,출처가 확인되면 QV0136의 2023년 assets 수치를 검증해 주세요,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=parallel_semantic lang=ko
R2,V2C-0137,parallel_semantic,en,Please substantiate the 2023 assets figure associated with QV0136,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=parallel_semantic lang=en
R2,V2C-0138,parallel_semantic,ko,출처가 확인되면 QV0138의 2025년 net_income 수치를 검증해 주세요,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=parallel_semantic lang=ko
R2,V2C-0139,parallel_semantic,en,Please substantiate the 2025 net_income figure associated with QV0138,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=parallel_semantic lang=en
R2,V2C-0140,parallel_semantic,ko,출처가 확인되면 QV0140의 2022년 assets 수치를 검증해 주세요,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=parallel_semantic lang=ko
R2,V2C-0141,parallel_semantic,en,Please substantiate the 2022 assets figure associated with QV0140,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=parallel_semantic lang=en
R2,V2C-0142,parallel_semantic,ko,출처가 확인되면 QV0142의 2024년 net_income 수치를 검증해 주세요,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=parallel_semantic lang=ko
R2,V2C-0143,parallel_semantic,en,Please substantiate the 2024 net_income figure associated with QV0142,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=parallel_semantic lang=en
R2,V2C-0144,parallel_semantic,ko,출처가 확인되면 QV0144의 2026년 assets 수치를 검증해 주세요,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=parallel_semantic lang=ko
R2,V2C-0145,parallel_semantic,en,Please substantiate the 2026 assets figure associated with QV0144,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=parallel_semantic lang=en
R2,V2C-0146,parallel_semantic,ko,출처가 확인되면 QV0146의 2023년 net_income 수치를 검증해 주세요,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=parallel_semantic lang=ko
R2,V2C-0147,parallel_semantic,en,Please substantiate the 2023 net_income figure associated with QV0146,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=parallel_semantic lang=en
R2,V2C-0148,parallel_semantic,ko,출처가 확인되면 QV0148의 2025년 assets 수치를 검증해 주세요,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=parallel_semantic lang=ko
R2,V2C-0149,parallel_semantic,en,Please substantiate the 2025 assets figure associated with QV0148,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=parallel_semantic lang=en
R2,V2C-0150,parallel_semantic,ko,출처가 확인되면 QV0150의 2022년 net_income 수치를 검증해 주세요,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=parallel_semantic lang=ko
R2,V2C-0151,parallel_semantic,en,Please substantiate the 2022 net_income figure associated with QV0150,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=parallel_semantic lang=en
R2,V2C-0152,parallel_semantic,ko,출처가 확인되면 QV0152의 2024년 assets 수치를 검증해 주세요,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=parallel_semantic lang=ko
R2,V2C-0153,parallel_semantic,en,Please substantiate the 2024 assets figure associated with QV0152,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=parallel_semantic lang=en
R2,V2C-0154,parallel_semantic,ko,출처가 확인되면 QV0154의 2026년 net_income 수치를 검증해 주세요,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=parallel_semantic lang=ko
R2,V2C-0155,parallel_semantic,en,Please substantiate the 2026 net_income figure associated with QV0154,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=parallel_semantic lang=en
R2,V2C-0156,parallel_semantic,ko,출처가 확인되면 QV0156의 2023년 assets 수치를 검증해 주세요,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=parallel_semantic lang=ko
R2,V2C-0157,parallel_semantic,en,Please substantiate the 2023 assets figure associated with QV0156,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=parallel_semantic lang=en
R2,V2C-0158,parallel_semantic,ko,출처가 확인되면 QV0158의 2025년 net_income 수치를 검증해 주세요,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=parallel_semantic lang=ko
R2,V2C-0159,parallel_semantic,en,Please substantiate the 2025 net_income figure associated with QV0158,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=parallel_semantic lang=en
R2,V2C-0160,parallel_semantic,ko,출처가 확인되면 QV0160의 2022년 assets 수치를 검증해 주세요,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=parallel_semantic lang=ko
R2,V2C-0161,parallel_semantic,en,Please substantiate the 2022 assets figure associated with QV0160,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=parallel_semantic lang=en
R2,V2C-0162,parallel_semantic,ko,출처가 확인되면 QV0162의 2024년 net_income 수치를 검증해 주세요,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=parallel_semantic lang=ko
R2,V2C-0163,parallel_semantic,en,Please substantiate the 2024 net_income figure associated with QV0162,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=parallel_semantic lang=en
R2,V2C-0164,parallel_semantic,ko,출처가 확인되면 QV0164의 2026년 assets 수치를 검증해 주세요,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=parallel_semantic lang=ko
R2,V2C-0165,parallel_semantic,en,Please substantiate the 2026 assets figure associated with QV0164,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=parallel_semantic lang=en
R2,V2C-0166,parallel_semantic,ko,출처가 확인되면 QV0166의 2023년 net_income 수치를 검증해 주세요,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=parallel_semantic lang=ko
R2,V2C-0167,parallel_semantic,en,Please substantiate the 2023 net_income figure associated with QV0166,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=parallel_semantic lang=en
R2,V2C-0168,parallel_semantic,ko,출처가 확인되면 QV0168의 2025년 assets 수치를 검증해 주세요,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=parallel_semantic lang=ko
R2,V2C-0169,parallel_semantic,en,Please substantiate the 2025 assets figure associated with QV0168,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=parallel_semantic lang=en
R2,V2C-0170,parallel_semantic,ko,출처가 확인되면 QV0170의 2022년 net_income 수치를 검증해 주세요,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=parallel_semantic lang=ko
R2,V2C-0171,parallel_semantic,en,Please substantiate the 2022 net_income figure associated with QV0170,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=parallel_semantic lang=en
R2,V2C-0172,parallel_semantic,ko,출처가 확인되면 QV0172의 2024년 assets 수치를 검증해 주세요,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=parallel_semantic lang=ko
R2,V2C-0173,parallel_semantic,en,Please substantiate the 2024 assets figure associated with QV0172,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=parallel_semantic lang=en
R2,V2C-0174,parallel_semantic,ko,출처가 확인되면 QV0174의 2026년 net_income 수치를 검증해 주세요,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=parallel_semantic lang=ko
R2,V2C-0175,parallel_semantic,en,Please substantiate the 2026 net_income figure associated with QV0174,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=parallel_semantic lang=en
R2,V2C-0176,parallel_semantic,ko,출처가 확인되면 QV0176의 2023년 assets 수치를 검증해 주세요,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=parallel_semantic lang=ko
R2,V2C-0177,parallel_semantic,en,Please substantiate the 2023 assets figure associated with QV0176,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=parallel_semantic lang=en
R2,V2C-0178,parallel_semantic,ko,출처가 확인되면 QV0178의 2025년 net_income 수치를 검증해 주세요,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=parallel_semantic lang=ko
R2,V2C-0179,parallel_semantic,en,Please substantiate the 2025 net_income figure associated with QV0178,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=parallel_semantic lang=en
R2,V2C-0180,parallel_semantic,ko,출처가 확인되면 QV0180의 2022년 assets 수치를 검증해 주세요,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=parallel_semantic lang=ko
R2,V2C-0181,parallel_semantic,en,Please substantiate the 2022 assets figure associated with QV0180,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=parallel_semantic lang=en
R2,V2C-0182,parallel_semantic,ko,출처가 확인되면 QV0182의 2024년 net_income 수치를 검증해 주세요,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=parallel_semantic lang=ko
R2,V2C-0183,parallel_semantic,en,Please substantiate the 2024 net_income figure associated with QV0182,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=parallel_semantic lang=en
R2,V2C-0184,parallel_semantic,ko,출처가 확인되면 QV0184의 2026년 assets 수치를 검증해 주세요,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=parallel_semantic lang=ko
R2,V2C-0185,parallel_semantic,en,Please substantiate the 2026 assets figure associated with QV0184,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=parallel_semantic lang=en
R2,V2C-0186,parallel_semantic,ko,출처가 확인되면 QV0186의 2023년 net_income 수치를 검증해 주세요,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=parallel_semantic lang=ko
R2,V2C-0187,parallel_semantic,en,Please substantiate the 2023 net_income figure associated with QV0186,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=parallel_semantic lang=en
R2,V2C-0188,parallel_semantic,ko,출처가 확인되면 QV0188의 2025년 assets 수치를 검증해 주세요,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=parallel_semantic lang=ko
R2,V2C-0189,parallel_semantic,en,Please substantiate the 2025 assets figure associated with QV0188,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=parallel_semantic lang=en
R2,V2C-0190,parallel_semantic,ko,출처가 확인되면 QV0190의 2022년 net_income 수치를 검증해 주세요,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=parallel_semantic lang=ko
R2,V2C-0191,parallel_semantic,en,Please substantiate the 2022 net_income figure associated with QV0190,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=parallel_semantic lang=en
R2,V2C-0192,parallel_semantic,ko,출처가 확인되면 QV0192의 2024년 assets 수치를 검증해 주세요,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=parallel_semantic lang=ko
R2,V2C-0193,parallel_semantic,en,Please substantiate the 2024 assets figure associated with QV0192,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=parallel_semantic lang=en
R2,V2C-0194,parallel_semantic,ko,출처가 확인되면 QV0194의 2026년 net_income 수치를 검증해 주세요,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=parallel_semantic lang=ko
R2,V2C-0195,parallel_semantic,en,Please substantiate the 2026 net_income figure associated with QV0194,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=parallel_semantic lang=en
R2,V2C-0196,parallel_semantic,ko,출처가 확인되면 QV0196의 2023년 assets 수치를 검증해 주세요,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=parallel_semantic lang=ko
R2,V2C-0197,parallel_semantic,en,Please substantiate the 2023 assets figure associated with QV0196,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=parallel_semantic lang=en
R2,V2C-0198,parallel_semantic,ko,출처가 확인되면 QV0198의 2025년 net_income 수치를 검증해 주세요,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=parallel_semantic lang=ko
R2,V2C-0199,parallel_semantic,en,Please substantiate the 2025 net_income figure associated with QV0198,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=parallel_semantic lang=en
R2,V2C-0200,parallel_semantic,ko,출처가 확인되면 QV0200의 2022년 assets 수치를 검증해 주세요,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=parallel_semantic lang=ko
R2,V2C-0201,parallel_semantic,en,Please substantiate the 2022 assets figure associated with QV0200,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=parallel_semantic lang=en
R2,V2C-0202,parallel_semantic,ko,출처가 확인되면 QV0202의 2024년 net_income 수치를 검증해 주세요,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=parallel_semantic lang=ko
R2,V2C-0203,parallel_semantic,en,Please substantiate the 2024 net_income figure associated with QV0202,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=parallel_semantic lang=en
R2,V2C-0204,parallel_semantic,ko,출처가 확인되면 QV0204의 2026년 assets 수치를 검증해 주세요,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=parallel_semantic lang=ko
R2,V2C-0205,parallel_semantic,en,Please substantiate the 2026 assets figure associated with QV0204,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=parallel_semantic lang=en
R2,V2C-0206,parallel_semantic,ko,출처가 확인되면 QV0206의 2023년 net_income 수치를 검증해 주세요,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=parallel_semantic lang=ko
R2,V2C-0207,parallel_semantic,en,Please substantiate the 2023 net_income figure associated with QV0206,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=parallel_semantic lang=en
R2,V2C-0208,parallel_semantic,ko,출처가 확인되면 QV0208의 2025년 assets 수치를 검증해 주세요,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=parallel_semantic lang=ko
R2,V2C-0209,parallel_semantic,en,Please substantiate the 2025 assets figure associated with QV0208,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=parallel_semantic lang=en
R2,V2C-0210,parallel_semantic,ko,출처가 확인되면 QV0210의 2022년 net_income 수치를 검증해 주세요,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=parallel_semantic lang=ko
R2,V2C-0211,parallel_semantic,en,Please substantiate the 2022 net_income figure associated with QV0210,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=parallel_semantic lang=en
R2,V2C-0212,parallel_semantic,ko,출처가 확인되면 QV0212의 2024년 assets 수치를 검증해 주세요,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=parallel_semantic lang=ko
R2,V2C-0213,parallel_semantic,en,Please substantiate the 2024 assets figure associated with QV0212,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=parallel_semantic lang=en
R2,V2C-0214,parallel_semantic,ko,출처가 확인되면 QV0214의 2026년 net_income 수치를 검증해 주세요,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=parallel_semantic lang=ko
R2,V2C-0215,parallel_semantic,en,Please substantiate the 2026 net_income figure associated with QV0214,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=parallel_semantic lang=en
R2,V2C-0216,parallel_semantic,ko,출처가 확인되면 QV0216의 2023년 assets 수치를 검증해 주세요,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=parallel_semantic lang=ko
R2,V2C-0217,parallel_semantic,en,Please substantiate the 2023 assets figure associated with QV0216,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=parallel_semantic lang=en
R2,V2C-0218,parallel_semantic,ko,출처가 확인되면 QV0218의 2025년 net_income 수치를 검증해 주세요,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=parallel_semantic lang=ko
R2,V2C-0219,parallel_semantic,en,Please substantiate the 2025 net_income figure associated with QV0218,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=parallel_semantic lang=en
R2,V2C-0220,parallel_semantic,ko,출처가 확인되면 QV0220의 2022년 assets 수치를 검증해 주세요,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=parallel_semantic lang=ko
R2,V2C-0221,parallel_semantic,en,Please substantiate the 2022 assets figure associated with QV0220,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=parallel_semantic lang=en
R2,V2C-0222,parallel_semantic,ko,출처가 확인되면 QV0222의 2024년 net_income 수치를 검증해 주세요,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=parallel_semantic lang=ko
R2,V2C-0223,parallel_semantic,en,Please substantiate the 2024 net_income figure associated with QV0222,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=parallel_semantic lang=en
R2,V2C-0224,parallel_semantic,ko,출처가 확인되면 QV0224의 2026년 assets 수치를 검증해 주세요,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=parallel_semantic lang=ko
R2,V2C-0225,parallel_semantic,en,Please substantiate the 2026 assets figure associated with QV0224,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=parallel_semantic lang=en
R2,V2C-0226,parallel_semantic,ko,출처가 확인되면 QV0226의 2023년 net_income 수치를 검증해 주세요,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=parallel_semantic lang=ko
R2,V2C-0227,parallel_semantic,en,Please substantiate the 2023 net_income figure associated with QV0226,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=parallel_semantic lang=en
R2,V2C-0228,parallel_semantic,ko,출처가 확인되면 QV0228의 2025년 assets 수치를 검증해 주세요,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=parallel_semantic lang=ko
R2,V2C-0229,parallel_semantic,en,Please substantiate the 2025 assets figure associated with QV0228,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=parallel_semantic lang=en
R2,V2C-0230,parallel_semantic,ko,출처가 확인되면 QV0230의 2022년 net_income 수치를 검증해 주세요,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=parallel_semantic lang=ko
R2,V2C-0231,parallel_semantic,en,Please substantiate the 2022 net_income figure associated with QV0230,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=parallel_semantic lang=en
R2,V2C-0232,parallel_semantic,ko,출처가 확인되면 QV0232의 2024년 assets 수치를 검증해 주세요,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=parallel_semantic lang=ko
R2,V2C-0233,parallel_semantic,en,Please substantiate the 2024 assets figure associated with QV0232,1,1,1,1,1,1,1,1,AI-R2:Gemini3.6Flash automated review | cat=parallel_semantic lang=en
